lcbo_name,size-mL,container,price,critic,critic_score,unit_price,lcbo_region,lcbo_country,vintage,viv_name,viv_region,viv_country,score,num_reviews,fwscore1,fwscore2,fwscore3,fwscore4
Seriously Cool Red,750,bottle,15.95,none,0.0,0.021266666666666666,Ontario,Canada,2016,Seriously Cool Seriously Cool Red,Ontario,Canada,3.2,75,71,100,71,100
Trapiche Pure Black Malbec,750,bottle,15.95,none,0.0,0.021266666666666666,,Argentina,,Trapiche Pure Black Malbec,Uco Valley,Argentina,3.7,815,100,100,100,100
Angove Organic Cabernet Sauvignon,750,bottle,15.95,none,0.0,0.021266666666666666,South Australia,Australia,,Angove Naturalis Organic Cabernet Sauvignon,South Australia,Australia,0.0,0,87,82,87,100
Kacaba Cabernet VQA,750,bottle,15.95,none,0.0,0.021266666666666666,Ontario,Canada,,Kacaba Cabernet - Syrah,Niagara Escarpment - Ontario,Canada,3.8,266,76,84,85,88
Henry Of Pelham Cabernet Merlot VQA,750,bottle,15.95,none,0.0,0.021266666666666666,Ontario,Canada,,Henry of Pelham Cabernet - Merlot,Niagara Peninsula,Canada,3.6,562,88,91,94,100
Santa Carolina Merlot,1500,bottle,15.95,none,0.0,0.010633333333333333,,Chile,,Santa Carolina Merlot (Varietal),Central Valley,Chile,3.0,824,79,100,82,100
Santa Carolina Cabernet Sauvignon,1500,bottle,15.95,none,0.0,0.010633333333333333,,Chile,,Santa Carolina Cabernet Sauvignon (Varietal),Rapel Valley,Chile,3.0,3371,86,100,88,100
Frescobaldi Castiglioni Chianti DOCG,750,bottle,15.95,none,0.0,0.021266666666666666,Tuscany,Italy,,Giorni Chianti Docg Signora Toscana,Toscana,Italy,3.2,19,39,42,48,65
Château de Fauzan Minervois,750,bottle,15.95,none,0.0,0.021266666666666666,Languedoc,France,2016,Château de Fauzan l'Atdene Minervois La Livinière,Languedoc-Roussillon,France,3.9,119,71,74,71,100
Kadabra Cabernet Sauvignon,750,bottle,15.95,JS,92.0,0.021266666666666666,Mendoza,Argentina,2018,Estancia Mendoza Kadabra Cabernet Sauvignon,Mendoza,Argentina,3.2,646,75,100,75,100
Revel Cab Noir Dark Red VQA,750,bottle,15.95,none,0.0,0.021266666666666666,Ontario,Canada,,Revel Cab Noir Dark Red,Ontario,Canada,3.9,350,92,100,92,100
Trius Merlot VQA,750,bottle,15.95,none,0.0,0.021266666666666666,Ontario,Canada,,Trius Showcase RHS Clark Farm Vineyard Merlot,Ontario,Canada,4.1,183,39,50,49,86
Porcupine Ridge Syrah,750,bottle,15.95,none,0.0,0.021266666666666666,Coastal Region,South Africa,,Boekenhoutskloof Porcupine Ridge Rosé,Coastal Region,South Africa,3.6,102,55,78,60,83
Eastdell Pinot Noir,750,bottle,15.95,none,0.0,0.021266666666666666,Ontario,Canada,2017,EastDell Pinot Noir,Niagara Peninsula,Canada,2.7,51,95,95,100,100
Norton D.O.C. Malbec,750,bottle,15.95,GD,93.0,0.021266666666666666,Mendoza,Argentina,2016,Bodega Norton Malbec D.O.C.,Lujan de Cuyo,Argentina,3.7,17274,55,65,84,100
Angels Gate Cabernet Merlot VQA,750,bottle,15.95,none,0.0,0.021266666666666666,Ontario,Canada,,Angels Gate Cabernet - Merlot,Niagara Peninsula,Canada,3.6,342,90,93,93,100
Inniskillin Cabernet Merlot VQA,750,bottle,15.95,none,0.0,0.021266666666666666,Ontario,Canada,,Inniskillin Cabernet - Merlot,Niagara Peninsula,Canada,3.3,209,90,93,93,100
Bouchard Aine Beaujolais Nouveau,750,bottle,15.95,none,0.0,0.021266666666666666,Burgundy,France,,Bouchard Aîné & Fils Beaujolais Nouveau,Beaujolais Nouveau,France,3.4,1208,85,72,90,92
Gnarly Head Old Vine Zinfandel,750,bottle,15.95,none,0.0,0.021266666666666666,California,USA,,Gnarly Head Old Vine Zinfandel,Lodi,USA,3.7,36276,100,100,100,100
Rocca delle Macìe Chianti Classico,750,bottle,15.95,none,0.0,0.021266666666666666,Tuscany,Italy,,Rocca delle Macìe Chianti Classico,Chianti Classico,Italy,3.4,65,100,100,100,100
Mommessin Beaujolais Nouveau,750,bottle,15.95,none,0.0,0.021266666666666666,Beaujolais,France,,Mommessin Beaujolais Nouveau,Beaujolais Nouveau,France,3.3,1467,100,100,100,100
Château Lamartine,750,bottle,15.95,CB,,0.021266666666666666,Bordeaux,France,2016,missed,missed,missed,0.0,0,26,33,27,27
Langhe DOC Nebbiolo Suris Jvan,750,bottle,15.95,none,0.0,0.021266666666666666,,Italy,2017,Icardi Surìsjvan Nebbiolo Langhe,Langhe,Italy,3.7,401,45,50,75,75
Alceño,750,bottle,15.95,JS,92.0,0.021266666666666666,Jumilla,Spain,2016,Alceño,Jumilla,Spain,3.5,557,100,100,100,100
Serenity by Lakeview Cellars Baco Noir VQA,750,bottle,15.95,none,0.0,0.021266666666666666,Ontario,Canada,,Lakeview Serenity Baco Noir,Ontario,Canada,3.5,122,61,78,78,100
Ravanal Gran Reserva Cabernet Sauvignon,750,bottle,15.95,JS,93.0,0.021266666666666666,Colchagua Valley,Chile,2016,Ravanal Gran Reserva Cabernet Sauvignon,Colchagua Valley,Chile,3.7,3584,100,100,100,100
Luciano Arduini Fontana del Fongo Valpolicella Classico,750,bottle,15.95,LM,95.0,0.021266666666666666,Veneto,Italy,2017,Luciano Arduini Fontana del Fongo Valpolicella Classico,Valpolicella Classico,Italy,3.6,467,100,100,100,100
Fiuza Eminente Reserva Tinto,750,bottle,15.95,WE,90.0,0.021266666666666666,Tejo,Portugal,2017,Fiuza Eminente Reserva,Tejo,Portugal,3.7,490,88,100,88,100
The Audacity of Thomas G. Bright Merlot Cabernet VQA,750,bottle,15.95,none,0.0,0.021266666666666666,Ontario,Canada,,The Audacity of Thomas G. Bright Merlot - Cabernet Sauvignon,Niagara Peninsula,Canada,3.8,534,88,94,87,96
Feudo Arancio Cabernet Sauvignon,750,bottle,15.95,none,0.0,0.021266666666666666,Sicily,Italy,2016,Feudo Arancio Cabernet Sauvignon Sicilia,Sicilia,Italy,3.5,1064,89,100,89,100
Coutada Velha Signature Red,750,bottle,15.95,WE,90.0,0.021266666666666666,Alentejo,Portugal,2018,Coutada Velha Signature Tinto,Alentejano,Portugal,4.0,9147,86,89,82,92
Echeverria Gran Reserva Pinot Noir,750,bottle,15.95,none,0.0,0.021266666666666666,Casablanca Valley,Chile,2018,Echeverría Gran Reserva Pinot Noir,Casablanca Valley,Chile,3.7,373,97,97,99,99
Barbanera Special Selection Da Uve Leggermente Appassite,750,bottle,15.95,LM,97.0,0.021266666666666666,Tuscany,Italy,2017,Barbanera Special Selection da Uve Leggermente Appassite,Puglia,Italy,4.1,186,98,98,100,100
Montes Limited Selection Cabernet Sauvignon/Carmenère,750,bottle,15.95,JS,92.0,0.021266666666666666,Colchagua Valley,Chile,2017,Montes Limited Selection Cabernet Sauvignon - Carmenère,Colchagua Valley,Chile,3.7,12243,96,94,100,100
Château de Ribebon,750,bottle,15.95,JS,91.0,0.021266666666666666,Bordeaux,France,2016,Château de Ribebon Bordeaux Supérieur,Bordeaux Supérieur,France,3.6,4682,65,100,65,100
Laura Hartwig Single Vineyard Cabernet Sauvignon,750,bottle,15.95,JS,91.0,0.021266666666666666,Colchagua Valley,Chile,2017,Laura Hartwig Single Vineyard Cabernet Sauvignon,Colchagua Valley,Chile,3.8,338,100,100,100,100
Herdade dos Veros Selection Red,750,bottle,15.95,none,0.0,0.021266666666666666,Alentejo,Portugal,2018,Morais Rocha Herdade dos Veros Selection Tinto,Alentejano,Portugal,3.7,413,73,90,75,93
Domaine de la Baume Les Thermes Cabernet Sauvignon,750,bottle,15.95,none,0.0,0.021266666666666666,Languedoc,France,2017,Domaine de la Baume Cabernet Sauvignon Les Thermes,Languedoc-Roussillon,France,3.6,2625,76,76,100,100
El Vivero de Usaldón Colección Origen Garnacha,750,bottle,15.95,RP,92.0,0.021266666666666666,Alicante,Spain,2018,Vinessens - Casa Balaguer El Vivero de Usaldón Garnacha Colección Origen,Alicante,Spain,3.8,1103,63,80,79,100
Gayda Syrah,750,bottle,15.95,none,0.0,0.021266666666666666,South of France,France,2018,missed,missed,missed,0.0,0,12,0,12,12
Domaine de Michelet AOC Buzet,750,bottle,15.95,none,0.0,0.021266666666666666,,France,2018,Domaine de Michelet Buzet,Buzet,France,3.5,197,93,84,93,100
Veramonte Organic Reserva Carmenère,750,bottle,15.95,JS,92.0,0.021266666666666666,Colchagua Valley,Chile,2018,Organic Wines Reserva Carmenère,Colchagua Valley,Chile,3.2,152,76,81,84,89
Rigid Elm Mavrud,750,bottle,15.95,none,0.0,0.021266666666666666,Thracian Valley,Bulgaria,2016,Rigid Elm Vineyard Mavrud,Thracian Valley,Bulgaria,3.9,27,78,69,78,100
Santa Julia Magna,750,bottle,15.95,GD,93.0,0.021266666666666666,Mendoza,Argentina,2017,Santa Julia Magna,Mendoza,Argentina,3.7,2324,100,100,100,100
Pelee Island Bourbon Barrel Reserve Baco Noir VQA,750,bottle,15.95,none,0.0,0.021266666666666666,Ontario,Canada,,Pelee Island Winery Bourbon Barrel Reserve Baco Noir,Ontario,Canada,3.3,31,89,86,91,96
Barquinha Reserva,750,bottle,15.95,WE,91.0,0.021266666666666666,Douro,Portugal,2016,Colinas do Douro Barquinha Reserva,Douro,Portugal,3.7,278,67,100,67,100
Manoir du Carra Beaujolais Villages,750,bottle,15.95,CVM,,0.021266666666666666,Beaujolais,France,2017,Manoir du Carra Marget Beaujolais-Villages,Beaujolais-Villages,France,3.4,25,88,77,91,100
Emiliana Novas Gran Reserva Pinot Noir,750,bottle,15.95,JS,92.0,0.021266666666666666,Casablanca Valley,Chile,2018,Emiliana Novas Gran Reserva Pinot Noir,Casablanca Valley,Chile,3.5,3378,100,100,100,100
Podere don Cataldo Negroamaro,750,bottle,15.95,none,0.0,0.021266666666666666,Puglia,Italy,2017,Podere Don Cataldo Negroamaro,Salento,Italy,3.7,426,97,97,100,100
Le Clos du Breil Classique Bergerac,750,bottle,15.95,none,0.0,0.021266666666666666,Southwest,France,2018,Le Clos du Breil Bergerac Sec,Bergerac Sec,France,3.5,88,78,69,78,93
Cameleon Organic Cabernet Sauvignon,750,bottle,15.95,JS,93.0,0.021266666666666666,Mendoza,Argentina,2018,Domaine Bousquet Cameleon Signature Cabernet Sauvignon Organic,Tupungato,Argentina,3.8,128,62,80,72,100
Frank Hellwig Shiraz Grenache,750,bottle,15.95,none,0.0,0.021266666666666666,South Australia,Australia,,missed,missed,missed,0.0,0,11,17,11,11
Hilario Corbières,750,bottle,15.95,none,0.0,0.021266666666666666,Languedoc,France,2018,missed,missed,missed,0.0,0,17,33,18,18
Sandbanks Route,750,bottle,15.95,none,0.0,0.021266666666666666,Ontario,Canada,,missed,missed,missed,0.0,0,19,17,19,19
Secreto de Viu Manent Carmenère,750,bottle,15.95,GD,92.0,0.021266666666666666,Colchagua Valley,Chile,2018,missed,missed,missed,0.0,0,11,33,17,17
House of Mandela Thembu Tribute Shiraz,750,bottle,15.95,none,0.0,0.021266666666666666,Western Cape,South Africa,2017,missed,missed,missed,0.0,0,14,33,14,14
DR Colheita Tinto,750,bottle,15.95,none,0.0,0.021266666666666666,Douro,Portugal,2017,missed,missed,missed,0.0,0,9,17,17,17
Laya,750,bottle,15.95,VIN,90.0,0.021266666666666666,Almansa,Spain,2014,missed,missed,missed,0.0,0,0,0,0,0
Beauty in Chaos Cabernet Sauvignon,750,bottle,15.95,none,0.0,0.021266666666666666,,USA,,missed,missed,missed,0.0,0,15,17,10,10
Smoking Loon Cabernet Sauvignon,750,bottle,15.9,none,0.0,0.0212,,USA,,missed,missed,missed,0.0,0,16,33,11,11
Anemos Red,750,bottle,15.9,none,0.0,0.0212,,Greece,2018,missed,missed,missed,0.0,0,50,50,50,50
Chateau Dereszla Balaton Merlot-Cabernet Sauvignon Cuvee,750,bottle,15.9,none,0.0,0.0212,,Hungary,2018,missed,missed,missed,0.0,0,6,17,6,6
Casalinho Juta,750,bottle,15.9,none,0.0,0.0212,Douro,Portugal,2019,missed,missed,missed,0.0,0,10,17,10,10
Fazio U Munti DOC Sicilia Nero D'Avola,750,bottle,15.9,none,0.0,0.0212,Sicily,Italy,2018,missed,missed,missed,0.0,0,9,33,14,14
La Tunella Refosco,375,bottle,15.85,none,0.0,0.04226666666666667,,Italy,2017,missed,missed,missed,0.0,0,8,17,17,17
Ashwood Grove Cabernet Sauvignon,750,bottle,15.85,none,0.0,0.021133333333333334,,Australia,,missed,missed,missed,0.0,0,11,17,11,11
Fartote Red,750,bottle,15.85,none,0.0,0.021133333333333334,Douro,Portugal,2018,missed,missed,missed,0.0,0,24,33,24,24
Royale Merlot KP,750,bottle,15.8,none,0.0,0.021066666666666668,Midi,France,,missed,missed,missed,0.0,0,9,17,18,18
Kourtakis Apelia Agiorgitiko (St George) Red Peloponnese IGP,1500,bottle,15.8,none,0.0,0.010533333333333334,Peloponnese,Greece,,missed,missed,missed,0.0,0,12,33,16,16
Brights Maria Christina Red,1500,bottle,15.75,none,0.0,0.0105,,Canada,,missed,missed,missed,0.0,0,30,33,30,30
Leguas,750,bottle,15.75,none,0.0,0.021,,Portugal,2015,missed,missed,missed,0.0,0,17,17,17,17
Château Signac Chusclan,750,bottle,15.75,DAWA,91.0,0.021,Rhône,France,2015,missed,missed,missed,0.0,0,14,17,14,14
Viñademoya Centenaria Mencía,750,bottle,15.75,RP,90.0,0.021,Bierzo,Spain,2016,missed,missed,missed,0.0,0,18,33,19,19
Graffigna Vesparo Malbec,750,bottle,15.75,TAT,93.0,0.021,Calchaquí Valley,Argentina,2017,Graffigna Vesparo Malbec,La Consulta,Argentina,3.3,42,100,100,100,100
Patriarca il Refosco dal Peduncolo Rosso,750,bottle,15.75,none,0.0,0.021,Friuli,Italy,2016,Ca'Tullio Il Refosco dal Peduncolo Rosso,Friuli Aquileia,Italy,3.6,115,80,80,75,86
Sagelands Merlot,750,bottle,15.75,WS,88.0,0.021,Washington,USA,2016,Sagelands (Staton Hills) Merlot,Columbia Valley,USA,3.4,411,68,69,71,100
Schild Estate Grenache/Mourvèdre/Shiraz,750,bottle,15.75,WE,91.0,0.021,South Australia,Australia,2016,Rawnsley Estate Shiraz - Grenache - Mourvèdre,South Eastern Australia,Australia,3.5,410,62,64,87,90
Caparzo Rosso di Montalcino,750,bottle,15.75,WS,90.0,0.021,Tuscany,Italy,2016,Caparzo Rosso di Montalcino,Rosso di Montalcino,Italy,3.6,4746,100,100,100,100
Château Lanbersac Cuvée Vieilles Vignes,750,bottle,15.75,WE,92.0,0.021,Bordeaux,France,2015,Château Fontana Cuvée Vieilles Vignes Bordeaux,Bordeaux,France,3.1,42,78,85,77,84
Nemea,750,bottle,15.75,none,0.0,0.021,,Greece,2016,Skouras Nemea Agiorgitiko,Continental Greece,Greece,3.7,701,33,100,33,100
Mas Janeil Côtes du Roussillon-Villages,750,bottle,15.75,none,0.0,0.021,Midi,France,2009,Mas Janeil Côtes du Roussillon Villages Rouge,Côtes du Roussillon Villages,France,3.7,1917,90,97,93,100
Tenuta Del Buonamico Montecarlo DOC Etichetta,375,bottle,15.7,none,0.0,0.04186666666666666,,Italy,2016,Tenuta del Buonamico Etichetta Blu Montecarlo Rosso,Montecarlo,Italy,3.7,1014,65,67,85,95
Luigi Righetti Campolieti,375,bottle,15.7,none,0.0,0.04186666666666666,Veneto,Italy,2017,Luigi Righetti Campolieti Edizione Nero Rosso Veneto,Veneto,Italy,3.5,51,65,100,65,100
Tenuta Di Artimino Chianti Montalbano DOCG,750,bottle,15.7,none,0.0,0.02093333333333333,,Italy,2018,Tenuta di Artimino Chianti Montalbano,Chianti Montalbano,Italy,3.3,441,91,97,94,100
Lonely Shaman Merlot,750,bottle,15.65,none,0.0,0.02086666666666667,,Moldova,,Garling Collection Lonely Shaman Merlot Semisweet,Moldova,Moldova,4.2,51,58,100,58,100
Five Climates Shiraz,750,bottle,15.65,none,0.0,0.02086666666666667,,South Africa,2015,Boland Five Climates Shiraz,Paarl,South Africa,3.3,380,85,100,85,100
Dona Auristela Cabernet Sauvignon,750,bottle,15.6,none,0.0,0.0208,Cachapoal Valley,Chile,2014,Galan Vineyards - Vitivinicola Siete Tazas Doña Auristela Reserve Cabernet Sauvignon,Lontue Valley,Chile,3.8,106,55,76,56,92
Pittacum Petit Bierzo,750,bottle,15.6,none,0.0,0.0208,,Spain,2014,Pittacum Petit Pittacum,Bierzo,Spain,3.5,3934,73,76,64,100
Gray Fox Cabernet Sauvignon,1500,bottle,15.55,none,0.0,0.010366666666666666,California,USA,,Gray Fox Cabernet Sauvignon,California,USA,3.3,1277,100,100,100,100
Harvey River Estate Merlot,750,bottle,15.55,none,0.0,0.020733333333333333,,Australia,2017,Harvey River Bridge Estate Merlot,Geographe,Australia,3.1,15,88,73,88,100
Harvey River Estate Shiraz,750,bottle,15.55,none,0.0,0.020733333333333333,,Australia,2016,Harvey River Bridge Estate Shiraz,Geographe,Australia,3.7,18,88,73,88,100
Harvey Cabernet Sauvignon,750,bottle,15.55,none,0.0,0.020733333333333333,,Australia,2017,Harvey River Bridge Estate Cabernet Sauvignon,Western Australia,Australia,3.5,44,71,84,71,100
Quinta Casal Branco Touriga Nacional,750,bottle,15.55,none,0.0,0.020733333333333333,,Portugal,2018,Casal Branco Touriga Nacional,Tejo,Portugal,3.5,905,89,100,89,100
Domaine Magellan Pinot Noir,750,bottle,15.5,none,0.0,0.020666666666666667,,France,2016,Domaine Magellan Pinot Noir,Pays d'Oc,France,3.6,142,100,100,100,100
Adaras Calizo,750,bottle,15.5,none,0.0,0.020666666666666667,Almansa,Spain,2019,Venta La Vega - Bodegas Almanseñas Adaras Calizo Garnacha Tintorera,Almansa,Spain,3.2,123,32,100,34,100
Campo Viejo Rioja Reserva,750,bottle,15.45,none,0.0,0.0206,Rioja,Spain,,Campo Viejo Reserva,Rioja,Spain,3.7,56047,86,74,86,100
Pelee Island Cabernet Sauvignon VQA,750,bottle,15.45,none,0.0,0.0206,Ontario,Canada,,Pelee Island Winery Cabernet Sauvignon,Ontario,Canada,3.3,553,85,80,88,94
Enotria Red,750,bottle,15.45,none,0.0,0.0206,,Greece,2019,Douloufakis Enotria Red,Crete,Greece,3.3,732,65,100,65,100
Calcu Reserva Especial Carmenere,750,bottle,15.45,none,0.0,0.0206,,Chile,2017,Poetas de Chile Reserva Especial Carménère,Central Valley,Chile,3.5,114,73,84,67,67
Arribas do Douro Red Wine,750,bottle,15.45,none,0.0,0.0206,Douro,Portugal,2015,Quinta da Videira Grande Ladeiras Do Douro Red,Douro,Portugal,0.0,0,48,67,51,65
Clos Dalian Crianza,750,bottle,15.4,none,0.0,0.020533333333333334,Tarragona,Spain,2016,Clos Dalian Garnacha Crianza,Terra Alta,Spain,3.6,3076,81,79,81,100
Masi Frescaripa Bardolilno Classico,750,bottle,15.4,none,0.0,0.020533333333333334,Veneto,Italy,2018,Masi Frescaripa Bardolino Classico,Bardolino Classico,Italy,3.5,4305,99,97,99,99
Villa Annaberta Valpolicella Ripasso Superiore,750,bottle,15.35,none,0.0,0.020466666666666668,Veneto,Italy,,Villa Annaberta Valpolicella Ripasso Superiore,Valpolicella Ripasso,Italy,3.7,8703,100,100,100,100
Inurrieta Sensaciones,750,bottle,15.35,none,0.0,0.020466666666666668,Navarra,Spain,2017,Inurrieta Sensaciones,Navarra,Spain,3.6,480,100,100,100,100
Radacini Vintage Merlot,750,bottle,15.35,none,0.0,0.020466666666666668,,Moldova,2017,Radacini Vintage Merlot,Moldova,Moldova,3.6,166,100,100,100,100
Obikwa Shiraz,1500,bottle,15.25,none,0.0,0.010166666666666666,,South Africa,,Pepper Block Shiraz South Africa,,,0.0,0,36,62,40,63
Wyndham Estate Bin,750,bottle,15.25,none,0.0,0.02033333333333333,,Australia,,Wyndham Shiraz BIN,South Eastern Australia,Australia,3.5,10659,61,61,78,78
Inurrieta Coral Rosado,750,bottle,15.25,none,0.0,0.02033333333333333,Navarra,Spain,2017,Inurrieta Coral Rosado,Navarra,Spain,3.6,125,100,100,100,100
Altaland Cabernet Sauvignon,750,bottle,15.25,none,0.0,0.02033333333333333,Salta,Argentina,2016,Altaland Cabernet Sauvignon,Salta,Argentina,3.7,294,100,100,100,100
"Roux Père & Fils Les Cotilles, Pinot Noir, VdFrance",750,bottle,15.25,none,0.0,0.02033333333333333,,France,,Roux Père & Fils Chardonnay Bourgogne Les Murelles,Bourgogne,France,3.7,2570,51,50,47,56
Finca del Marquesado Crianza,750,bottle,15.25,none,0.0,0.02033333333333333,Rioja,Spain,2015,Bodegas Valdemar Finca del Marquesado Crianza,Rioja,Spain,3.6,1904,77,100,77,100
Château Paradis Essenciel Red,750,bottle,15.25,none,0.0,0.02033333333333333,Provence,France,2015,Château Paradis Essenciel Coteaux d'Aix en Provence Rosé,Coteaux d'Aix-en-Provence,France,3.7,356,66,90,66,92
Indómita Duette Premium Cabernet Sauvignon/Carmenère,750,bottle,15.25,DES,93.0,0.02033333333333333,Maipo Valley,Chile,2016,Duette Premium Cabernet Sauvignon - Carmenère,Maipo Valley,Chile,3.7,3442,87,95,91,100
Tenuta Santa Maria alla Pieve Verona Pràgal,750,bottle,15.25,JS,91.0,0.02033333333333333,Veneto,Italy,2017,Tenuta Santa Maria di Gaetano Bertani Pràgal,Verona,Italy,3.9,1007,74,72,64,73
Perlage Primitivo Puglia Organic,750,bottle,15.25,none,0.0,0.02033333333333333,Venezie,Italy,2018,Varvaglione,Puglia,Italy,3.9,1532,33,36,28,28
NV Amare Verde Tinto,750,bottle,15.25,none,0.0,0.02033333333333333,Vinho Verde,Portugal,,Casal Garcia Vinho Verde Tinto,Vinho Verde,Portugal,3.6,3473,60,65,60,71
Magellan Grenache,750,bottle,15.2,none,0.0,0.020266666666666665,,France,2015,Domaine Magellan Le Grenache de Magellan,Hérault,France,3.4,290,60,82,60,100
Rocarel Red,750,bottle,15.2,none,0.0,0.020266666666666665,,France,,The Exquisite Collection Sud de France Red Blend,Pays d'Oc,France,3.7,57,27,55,27,43
Casarsa Cabernet Sauvignon Delle Venezie IGT,1500,bottle,15.15,none,0.0,0.0101,Friuli,Italy,,Casarsa Cabernet Sauvignon,delle Venezie,Italy,3.0,109,74,100,74,100
"United Stars Alazanis Valley Off Dry, Kakheti, Georgia",750,bottle,15.15,none,0.0,0.0202,Kakheti,Georgia,,United Stars Alazanis Valley Red,Kakheti,Georgia,3.2,13,70,91,74,93
Vinha Do Mouro,750,bottle,15.15,none,0.0,0.0202,Alentejo,Portugal,2015,Quinta do Mouro Vinha do Mouro Tinto,Alentejano,Portugal,3.7,5015,52,93,56,100
Vinha da Foz Tinto,750,bottle,15.15,none,0.0,0.0202,Douro,Portugal,2017,Quinta da Foz Vinha da Foz Tinto,Douro,Portugal,3.8,608,72,100,72,100
Le Sabounet,750,bottle,15.15,none,0.0,0.0202,,France,2019,Roger Sabon Le Sabounet,Vin de France,France,3.5,943,65,100,65,100
Stanley Red Wine,750,bottle,15.15,none,0.0,0.0202,Setubal,Portugal,2018,Portugal Medium Sweet Red Wine,,,0.0,0,57,69,52,67
Cavalieri Reali Bardolino DOC,750,bottle,15.1,none,0.0,0.020133333333333333,Veneto,Italy,2015,Cavalieri Reali Bardolino,Bardolino,Italy,3.3,60,93,100,93,100
Stoney Ridge Cabernet Franc,750,bottle,15.1,none,0.0,0.020133333333333333,Ontario,Canada,,Stoney Ridge Estate Winery Cabernet Franc,Niagara Peninsula,Canada,3.5,66,79,74,79,100
Ogier Heritages CdRhone AOC,750,bottle,15.1,none,0.0,0.020133333333333333,,France,,Ogier Heritages  Côtes du Rhône Rouge,Côtes-du-Rhône,France,3.6,6203,72,70,62,75
North,750,bottle,15.1,none,0.0,0.020133333333333333,Ontario,Canada,,North,Lake Erie North Shore,Canada,3.4,71,100,100,100,100
