name,region,size-mL,container,price,critic,critic_score
Vinologist Cabernet Sauvignon,"Western Cape, South Africa",750,bottle,12.95,none,0
La Linda Malbec,Argentina,750,bottle,12.95,none,0
Trementi Bar Veneto IGP Appassimento,"Sicily, Italy",750,bottle,12.95,none,0
Scattered Earth Bush Vine Cinsault 2018,"Western Cape, South Africa",750,bottle,12.95,none,0
Open Fresh'n Fruity Gamay VQA,"Ontario, Canada",750,bottle,12.95,none,0
Vinha da Coutada Velha Red 2018,"Alentejo, Portugal",750,bottle,12.95,none,0
Bask Pinot Noir,"Ontario, Canada",750,bottle,12.95,none,0
C. da Silva Dalva Colheita Red 2017,"Douro, Portugal",750,bottle,12.95,none,0
Pasqua Passimento Rosso IGT,"Veneto, Italy",750,bottle,12.9,none,0
Cusumano Nero D'Avola Terre Siciliane IGT,"Sicily, Italy",750,bottle,12.9,none,0
35° South Red Blend Organic,Chile,750,bottle,12.9,none,0
Marques de Almeida Red 2017,"Douro, Portugal",750,bottle,12.9,none,0
Chronic Cellars Purple Paradise,"California, USA",750,bottle,12.85,none,0
Chaman Red Blend 2017,Chile,750,bottle,12.8,none,0
Ciao Sangiovese Organic Terra De Chieti IGP,"Puglia, Italy",1000,tetra,12.75,none,0
Torre Tallada Tinto Joven 2015,"Valencia, Spain",750,bottle,12.75,none,0
Terra Tangra Cabernet Sauvignon/Merlot/Mavrud 2016,"Thracian Lowlands, Bulgaria",750,bottle,12.75,none,0
Clemente Cossetti & Figli La Vigna Vecchia Barbera d'Asti 2009,"Piedmont, Italy",750,bottle,12.75,none,0
Los Haroldos Reserva Malbec 2015,"Mendoza, Argentina",750,bottle,12.75,TAT,93
Agamy Louis Tete Les Petites Pierres Régnié 2018,"Beaujolais, France",750,bottle,12.75,none,0
Château des Gimarets Moulin-à-Vent 2013,"Beaujolais, France",750,bottle,12.75,WS,91
Cigar Box Pinot Noir,Chile,750,bottle,12.7,none,0
Rapariga da Quinta Tinto 2017,"Alentejo, Portugal",750,bottle,12.7,none,0
Arenile Montepulciano D'Abruzzo DOC 2017,Italy,750,bottle,12.6,none,0
Colleja 2015,"Douro, Portugal",750,bottle,12.55,none,0
Obsession Red Blend California,"California, USA",750,bottle,12.55,none,0
King of Hearts Red 2018,Greece,750,bottle,12.55,none,0
ESTREIA Vinhao Red Reserva 2018,"Vinho Verde, Portugal",750,bottle,12.55,none,0
Carmen Reserva 1850 Premier Carménère,Chile,750,bottle,12.5,none,0
Terra Grande Red 2018,"Alentejo, Portugal",750,bottle,12.5,none,0
Bulls Blood Merlot-Keikfrankos,Hungary,1000,bottle,12.45,none,0
Catedral Reserva Dao,"Dão, Portugal",750,bottle,12.45,none,0
Open Smooth Red VQA,"Ontario, Canada",750,bottle,12.45,none,0
Sogrape Vila Regia Reserve Douro,"Douro, Portugal",750,bottle,12.45,none,0
Post House Mercury Red 2018,South Africa,750,bottle,12.45,none,0
La Vieille Ferme Cotes Du Ventoux AOC,"Rhône, France",750,bottle,12.4,none,0
Portal Muros Vinha 2017,"Douro, Portugal",750,bottle,12.35,none,0
Gato Negro 9 Lives Reserve Red Blend,Chile,750,bottle,12.3,none,0
Galan Private Reserve Cabernet Sauvignon 2014,"Central Valley, Chile",750,bottle,12.3,none,0
Capofosso Chianti DOCG 2018,"Tuscany, Italy",750,bottle,12.3,none,0
Vinota Red,"Dão, Portugal",750,bottle,12.3,none,0
Armon Nuvee Soft (Allied Wines) KPM,"New York, USA",750,bottle,12.25,none,0
Grand Sud Merlot,"South of France, France",1000,bottle,12.15,none,0
Borsao Tinto Garnacha,"Campo de Borja, Spain",750,bottle,12.15,none,0
Quinta dos Avidagos Lote 138 Red 2017,"Douro, Portugal",750,bottle,12.15,none,0
Quai Du Vin Signature Series Red VQA,"Ontario, Canada",750,bottle,12.1,none,0
Galan Reserva Privada Merlot 2013,"Central Valley, Chile",750,bottle,12.05,none,0
Galan Malbec Reserva Privada 2013,Chile,750,bottle,12.05,none,0
Galan Carmenère Private Reserve 2013,"Central Valley, Chile",750,bottle,12.05,none,0
Coreto Joker Red 2018,Portugal,750,bottle,12.05,none,0
Adega do Monte Colheita 2018,"Alentejo, Portugal",750,bottle,12.05,none,0
Vega Canada Joven 2019,"Jumilla, Spain",750,bottle,12.05,none,0
Paxis Bulldog Red 2016,Portugal,750,bottle,12.05,none,0
Marcus James Malbec,Argentina,750,bottle,12.0,none,0
Domaine De Serame Cab Sauv Organic Pays D'Oc IGP,France,750,bottle,12.0,none,0
Longshot Cabernet Sauvignon,"California, USA",750,bottle,12.0,none,0
Peller Family Vineyards Cabernet Merlot,Canada,1000,tetra,11.95,none,0
Peller Family Vineyards Shiraz,Canada,1000,tetra,11.95,none,0
Pelee Island Nest Pinot Noir,Canada,750,bottle,11.95,none,0
Woodbridge By Robert Mondavi Cabernet Sauvignon,USA,750,bottle,11.95,none,0
Pelee Island Monarch Red VQA,Canada,750,bottle,11.95,none,0
Lindemans Bin 45 Cabernet Sauvignon,Australia,750,bottle,11.95,none,0
Fuzion Alta Reserve Malbec,Argentina,750,bottle,11.95,none,0
Lindemans Bin 50 Shiraz,Australia,750,bottle,11.95,none,0
PKNT Carmenère Reserve,"Central Valley, Chile",750,bottle,11.95,none,0
Santa Rita 120 Reserva Especial Cabernet Sauvignon,Chile,750,bottle,11.95,none,0
Red House Wine Co. Cabernet Shiraz VQA,"Ontario, Canada",750,bottle,11.95,none,0
The Pavillion Shiraz Cabernet Sauvignon,South Africa,750,bottle,11.95,none,0
Trapiche Cabernet Sauvignon,Argentina,750,bottle,11.95,none,0
Beronia Tempranillo Rioja,"Rioja, Spain",750,bottle,11.95,none,0
Casillero del Diablo Reserva Cabernet Sauvignon,Chile,750,bottle,11.95,none,0
Cono Sur Bicicleta Pinot Noir,Chile,750,bottle,11.95,none,0
Black Cellar Shiraz Cabernet,"Ontario, Canada",750,bottle,11.95,none,0
Flagstone Poetry Cabernet Sauvignon,"Western Cape, South Africa",750,bottle,11.95,none,0
Caparzo Sangiovese Toscana IGP,"Tuscany, Italy",750,bottle,11.95,none,0
Radio Boka Tempranillo VDT Castilla,"Valencia, Spain",750,bottle,11.95,none,0
Lindemans Bin 99 Pinot Noir,Australia,750,bottle,11.95,none,0
Lindemans Bin 40 Merlot,Australia,750,bottle,11.95,none,0
Black Cellar Cabernet Sauvignon,Canada,750,bottle,11.95,none,0
Santa Julia Magna Malbec Cabernet,Argentina,750,bottle,11.95,none,0
Trapiche Malbec,Argentina,750,bottle,11.95,none,0
Passo Del Sud Appassimento,"Puglia, Italy",750,bottle,11.95,none,0
Cono Sur Bicicleta Cabernet Sauvignon,Chile,750,bottle,11.95,none,0
Jackson-Triggs Reserve Meritage VQA,"Ontario, Canada",750,bottle,11.95,none,0
Vicente Faria Animus Douro DO,"Douro, Portugal",750,bottle,11.95,none,0
Black Tower Dornfelder Pinot Noir Pfalz,"Rheinhessen, Germany",750,bottle,11.95,none,0
Clarity Ruby Red VQA,"Ontario, Canada",750,bottle,11.95,none,0
"Osborne Solaz Tempranillo Cabernet Sauvignon, Castilla VDT","Castilla y León, Spain",750,bottle,11.95,none,0
Naked Grape Unoaked Cabernet Sauvignon,"Ontario, Canada",1000,tetra,11.95,none,0
Mezzacorona Pinot Noir Vigneti delle Dolomiti IGT,"Alto Adige-Trentino, Italy",750,bottle,11.95,none,0
Los Cardos Doña Paula Malbec,"Mendoza, Argentina",750,bottle,11.95,none,0
Bio Bio Organic Merlot,"Veneto, Italy",750,bottle,11.95,none,0
Zaphy Organic Cabernet Sauvignon,"Mendoza, Argentina",750,bottle,11.95,none,0
Cavino Ionos 2018,"Peloponnese, Greece",750,bottle,11.95,none,0
Graffiti Cabernet Sauvignon,"Ontario, Canada",750,bottle,11.95,none,0
Ruelas Reserva Red 2019,"Lisboa, Portugal",750,bottle,11.95,none,0
Lupi Reali Montepulciano D'Abruzzo DOC Organic,"Abruzzo, Italy",750,bottle,11.9,none,0
Bisia Joven Red 2017,"Utiel-Requena, Spain",750,bottle,11.9,none,0
9 Lives Reserve Cabernet Sauvignon,Chile,750,bottle,11.9,none,0
Lacour Tourny Bordeaux Merlot Cabernet,"Bordeaux, France",750,bottle,11.85,none,0
Kourtakis Apelia Agiorgitiko (St George) Red Peloponnese IGP,"Peloponnese, Greece",1000,bottle,11.8,none,0
Honoro Vera Garnacha Organic Calatayud DO,"Calatayud, Spain",750,bottle,11.8,none,0
Monte Fuscaz Red 2017,"Alentejo, Portugal",750,bottle,11.8,none,0
Dona Vitoria Premium Red 2019,"Alentejo, Portugal",750,bottle,11.8,none,0
Vineland Estates Cabernet/Merlot 2011,"Ontario, Canada",750,bottle,11.75,OWR,4
Casal Garcia Red Lisboa 2018,"Lisboa, Portugal",750,bottle,11.75,none,0
Minos Palace Red 2018,"Crete, Greece",750,bottle,11.75,none,0
Santa Rita Reserve Cabernet Sauvignon,Chile,750,bottle,11.7,none,0
Adega Moncao Red 2019,Portugal,750,bottle,11.7,none,0
Colle Uncinano Cruor Nobile 2010,"Umbria, Italy",750,bottle,11.6,none,0
ESTREIA Red Vinho Verde DOC 2019,"Vinho Verde, Portugal",750,bottle,11.55,none,0
Argento Seleccion Cabernet Sauvignon,Argentina,750,bottle,11.5,none,0
Argento Seleccion Malbec,Argentina,750,bottle,11.5,none,0
JJ McWilliam Shiraz Cabernet,Australia,750,bottle,11.45,none,0
Peller Family Vineyards Red,Canada,1000,tetra,11.45,none,0
JJ McWilliam Cabernet Merlot,Australia,750,bottle,11.45,none,0
Terras do Po Red 2019,"Setubal, Portugal",750,bottle,11.3,none,0
Jacob's Creek Shiraz Cabernet Sauvignon,Australia,750,bottle,11.25,none,0
Valmagaz 2017,Spain,750,bottle,11.25,none,0
La Posta Tinto 2016,"Mendoza, Argentina",750,bottle,11.25,JS,92
Fonte da Serrana Red 2018,"Alentejo, Portugal",750,bottle,11.2,none,0
"Torres Sangre De Toro Garnacha, Catalunya DO","Catalunya, Spain",750,bottle,11.15,none,0
Portao de Cima Red,"Douro, Portugal",750,bottle,11.15,none,0
Fetzer Cabernet Sauvignon,"California, USA",750,bottle,11.1,none,0
Plantaze Monte Cheval Vranac,Montenegro,750,bottle,11.1,none,0
Cape Bay Cabernet Sauvignon-Shiraz,"Western Cape, South Africa",750,bottle,11.05,none,0
Deakin Estate Shiraz,"Victoria, Australia",750,bottle,11.05,none,0
Prospect Cabernet Merlot VQA,"Ontario, Canada",750,bottle,11.05,none,0
Casa di Luigi Malbec KPM 2019,"Central Valley, Chile",750,bottle,11.0,none,0
Barefoot Merlot,"California, USA",750,bottle,10.95,none,0
"Castillo de Monseran Garnacha, Carinena DO","Cariñena, Spain",750,bottle,10.95,none,0
Beringer Main & Vine Cabernet Sauvignon,"California, USA",750,bottle,10.95,none,0
Fuzion Organic Malbec Cabernet,Argentina,750,bottle,10.95,none,0
L'Epayrie Special Reserve Rouge,France,1000,bottle,10.95,none,0
Bear Flag Smooth Red Blend,"California, USA",750,bottle,10.95,none,0
Frisky Zebras Seductive Shiraz,South Africa,750,bottle,10.95,none,0
Luccarelli Primitivo Puglia IGT,"Puglia, Italy",750,bottle,10.95,none,0
Hardys Stamp Series Shiraz Cabernet Sauvignon,Australia,750,bottle,10.95,none,0
Two Oceans Cabernet Sauvignon Merlot,South Africa,750,bottle,10.95,none,0
Jackson-Triggs Merlot,"Ontario, Canada",750,bottle,10.95,none,0
Black Cellar Merlot,"Ontario, Canada",750,bottle,10.95,none,0
Pillitteri Canadian Gothic Cabernet Merlot VQA,"Ontario, Canada",750,bottle,10.95,none,0
Cliff 79 Cabernet Shiraz,"South Australia, Australia",750,bottle,10.95,none,0
Pelee Island Baco Noir Reserve VQA,"Ontario, Canada",750,bottle,10.95,none,0
Bodacious Cabernet Sauvignon,Canada,750,bottle,10.95,none,0
Lucky Goat Reserva Red Blend 2016,Chile,750,bottle,10.95,none,0
Casas Del Toqui Cabernet Sauvignon Reserva Especial 2015,Chile,750,bottle,10.95,none,0
Fresh Perspectives Satin Red VQA,"Ontario, Canada",750,bottle,10.95,none,0
Plush Red VQA,"Ontario, Canada",750,bottle,10.95,none,0
Bodacious Dark,"Ontario, Canada",750,gift,10.95,none,0
Amatore Rosso Verona IGT,"Veneto, Italy",750,bottle,10.95,none,0
Forward Smooth Cabernet Sauvignon,"Ontario, Canada",750,bottle,10.95,none,0
XOXO Simply Smooth Red,"Ontario, Canada",750,bottle,10.95,none,0
Trapiche Reserve Malbec,Argentina,750,bottle,10.95,none,0
Straccali Chianti DOCG,"Tuscany, Italy",750,bottle,10.95,none,0
Yellow Tail Shiraz,Australia,750,bottle,10.95,none,0
Bodacious Bourbon Barrel Aged Red Blend,"Ontario, Canada",750,bottle,10.95,none,0
Jackson-Triggs Shiraz,Canada,750,bottle,10.95,none,0
Stormy Bay Cabernet Sauvignon,"Western Cape, South Africa",750,bottle,10.95,none,0
Two Oceans Shiraz,South Africa,750,bottle,10.95,none,0
Georges Duboeuf Gamay Nouveau,"South of France, France",750,bottle,10.95,none,0
Jackson-Triggs Cabernet Sauvignon Light,"Ontario, Canada",750,bottle,10.95,none,0
Thalia Syrah/Kotsifali,"Crete, Greece",750,bottle,10.95,none,0
Le Reservoir Pinot Noir,"Languedoc, France",750,bottle,10.95,none,0
Just Merlot,France,750,bottle,10.95,none,0
Colio Cellar Door Series Cabernet Sauvignon,"Ontario, Canada",750,bottle,10.95,none,0
Sterling Vintner's Collection Pinot Noir,"California, USA",750,bottle,10.85,none,0
Quinta De Bons Ventos Lisboa VR,"Alenquer, Portugal",750,bottle,10.85,none,0
Trapiche Pure Cabernet Sauvignon,Argentina,750,bottle,10.85,none,0
Sangre De Toro Red,"Penedès, Spain",750,bottle,10.85,none,0
Le Preare Lastone Rosso Veronese 2015,"Veneto, Italy",750,bottle,10.8,none,0
Naraya 2017,Spain,750,bottle,10.6,none,0
"Pedras Do Monte Cabernet Sauvignon Tinta Roriz, Lisboa VR","Lisboa, Portugal",750,bottle,10.6,none,0
Doppio Passo Botter Primitivo Salento IGT,"Puglia, Italy",750,bottle,10.5,none,0
Moselland Vanguard Dornfelder Red Bottle,Germany,750,gift,10.5,none,0
Donini Merlot,"Friuli, Italy",1000,bottle,10.45,none,0
Pelee Island Shiraz Cabernet,Canada,750,bottle,10.45,none,0
Peller Family Vineyard Light Cabernet Sauvignon,"Ontario, Canada",750,bottle,10.45,none,0
Tesouro de Pais,Portugal,750,bottle,10.4,none,0
Alfacinha VT IGP LX 2018,Portugal,750,bottle,10.35,none,0
Cerejeiras Red 2018,Portugal,750,bottle,10.3,none,0
2018-Speri Valpolicella Classico,"Veneto, Italy",375,bottle,10.3,none,0
Ruelas Red VT IGP 2019,Portugal,750,bottle,10.2,none,0
Cavallina Nero D'Avola Shz Terre Sicilane IGT,"Sicily, Italy",750,bottle,10.15,none,0
Santa Rita Cavanza Cabernet Sauvignon,Chile,750,bottle,10.15,none,0
Black Forest Cuvee Noir,"Baden, Germany",750,bottle,10.05,none,0
Matteo Sangiovese,"Abruzzo, Italy",750,bottle,10.05,none,0
Terra Vega Cabernet Sauvignon KPM,"Central Valley, Chile",750,bottle,10.0,none,0
Terra Vega Merlot KPM,"Central Valley, Chile",750,bottle,10.0,none,0
Lab Red Lisboa VR,Portugal,750,bottle,10.0,none,0
Luis Felipe Edwards Terra Vega Malbec K,"Central Valley, Chile",750,bottle,10.0,none,0
Callia Alta Cabernet Sauvignon,"San Juan, Argentina",750,bottle,10.0,none,0
Folonari Valpolicella Classico DOC,"Veneto, Italy",375,bottle,9.95,none,0
Wolf Blass Yellow Label Cabernet Sauvignon,Australia,375,bottle,9.95,none,0
Misterio Malbec,Argentina,750,bottle,9.95,none,0
Barefoot Cabernet Sauvignon,USA,750,bottle,9.95,none,0
Misterio Cabernet Sauvignon,Argentina,750,bottle,9.95,none,0
Santa Rita Reserva Carmenère,"Rapel Valley, Chile",750,bottle,9.95,none,0
PKNT Cabernet Sauvignon Reserve,"Central Valley, Chile",750,bottle,9.95,none,0
"Beso De Vino Seleccion, Carinena DO","Cariñena, Spain",750,bottle,9.95,none,0
Lindemans Cawarra Shiraz Cabernet,Australia,750,bottle,9.95,none,0
Era Montepulciano D'Abruzzo DOC Organic,"Marche, Italy",750,bottle,9.95,none,0
Era Merlot Organic IGT,"Veneto, Italy",750,bottle,9.95,none,0
Caliterra Cabernet Sauvignon,Chile,750,bottle,9.95,none,0
Wyndham Estate Bin 555 Shiraz,"South Australia, Australia",375,bottle,9.95,none,0
McGuigan Black Label Shiraz,Australia,750,bottle,9.95,none,0
Jackson-Triggs Cabernet Sauvignon,Canada,750,bottle,9.95,none,0
Yvon Mau Merlot Pays d'Aude,"South of France, France",750,bottle,9.95,none,0
Bodacious Smooth Red,Canada,750,bottle,9.95,none,0
Domaine Boyar Cabernet Sauvignon,Bulgaria,750,bottle,9.95,none,0
Terra Vega Carmenère KPM,"Central Valley, Chile",750,bottle,9.95,none,0
Jaszbery Szekszardi Kekfrankos,"Szekszárd, Hungary",750,bottle,9.95,none,0
Sogrape Vila Regia Douro DO,"Douro, Portugal",750,bottle,9.95,none,0
Pelee Island Merlot,"Ontario, Canada",750,bottle,9.95,none,0
Mcguigan Black Label Cabernet Sauvignon,Australia,750,bottle,9.95,none,0
"El Abuelo Organic Tempranillo Monastrell, Almansa DO","Almansa, Spain",750,bottle,9.95,none,0
Canyon Road Cabernet Sauvignon,"California, USA",750,bottle,9.95,none,0
The Vinecrafter Cabernet Sauvignon,South Africa,750,bottle,9.95,none,0
Smoky Bay Cabernet Sauvignon,Australia,750,bottle,9.95,none,0
Mezzomondo Negroamaro Puglia IGT,"Puglia, Italy",750,bottle,9.95,none,0
Yvon Mau Cabernet Sauvignon IGP,"Languedoc, France",750,bottle,9.95,none,0
Fantini Casale Vecchio Lot 23 Montepulciano D'Abruzzo DOC,"Abruzzo, Italy",750,bottle,9.95,none,0
Naked Grape Shiraz,Canada,750,bottle,9.95,none,0
Peller Family Vineyards Merlot,"Ontario, Canada",750,bottle,9.95,none,0
Peller Family Vineyards Cabernet Sauvignon,"Ontario, Canada",750,bottle,9.95,none,0
Unwined Smooth Red,"Ontario, Canada",750,bottle,9.95,none,0
Sterling Vineyards Cabernet Sauvignon,"California, USA",375,can,9.95,none,0
Comuna Shiraz-Malbec,"Mendoza, Argentina",750,bottle,9.95,none,0
Canyon Road Pinot Noir,"California, USA",750,bottle,9.95,none,0
Riunite Lambrusco Frizzante,"Emilia-Romagna, Italy",750,bottle,9.95,none,0
Fish Hoek Shiraz,South Africa,750,bottle,9.95,none,0
Tryst Smooth and Silky Red,"Ontario, Canada",750,bottle,9.95,none,0
Robertson Winery Chapel Red,"Western Cape, South Africa",750,bottle,9.95,none,0
Golden Coast Red VQA,"Ontario, Canada",750,bottle,9.95,none,0
Big House Cardinal Zin Zinfandel,"California, USA",750,bottle,9.85,none,0
Beringer Founders Estate Zinfandel,"California, USA",750,bottle,9.85,none,0
Epica Red,"San Antonio Valley, Chile",750,bottle,9.85,none,0
Food Truck Wines Shiraz,Australia,750,bottle,9.85,none,0
Hopes End Red Blend,Australia,750,bottle,9.85,none,0
Finca Los Primos Malbec,Argentina,750,bottle,9.85,none,0
Calvet Beaujolais Nouveau,"Beaujolais, France",750,bottle,9.85,none,0
Dona Isidora Merlot 2012,"Central Valley, Chile",750,bottle,9.8,none,0
Dona Isidora Cabernet Sauvignon 2014,"Lontué Valley, Chile",750,bottle,9.8,none,0
Sartori Valpolicella Classico,"Veneto, Italy",750,bottle,9.75,none,0
Fuzion Alta Reserva Cabernet Sauvignon,Argentina,750,bottle,9.7,none,0
Navip Cabernet Sauvignon,Serbia,750,bottle,9.7,none,0
Terredavino Barbera D'Asti DOCG,"Piedmont, Italy",750,bottle,9.65,none,0
Bolgare Cabernet Sauvignon Thracia,Bulgaria,750,bottle,9.65,none,0
Oggi Botter Primitivo IGT,"Puglia, Italy",750,bottle,9.6,none,0
Torrevento Matervitae Negroamaro Puglia IGT,"Puglia, Italy",750,bottle,9.6,none,0
Humante Garnacha,"Navarra, Spain",750,bottle,9.6,none,0
Bodega Toro Centenario Malbec,"Mendoza, Argentina",750,bottle,9.6,none,0
Dona Isidora Carmenere 2012,"Central Valley, Chile",750,bottle,9.5,none,0
Juan De Juanes Bronce 2016,Spain,750,bottle,9.5,none,0
Barone Montalto Nero D'Avola Cabernet Ter Sicilane IGT,"Sicily, Italy",750,bottle,9.5,none,0
Fonseca Periquita Red,"Setubal, Portugal",750,bottle,9.45,none,0
Loios Red,Portugal,750,bottle,9.45,none,0
Dona Isidora Syrah 2015,"Central Valley, Chile",750,bottle,9.45,none,0
Dona Isidora Merlot Carmenere 2015,Chile,750,bottle,9.45,none,0
Saint Amour Rouge,"Burgundy, France",750,bottle,9.45,none,0
Cono Sur Bicicleta Shiraz,Chile,750,bottle,9.4,none,0
Kedem Cream Red Concord KPM,"New York, USA",750,bottle,9.4,none,0
Gato Negro Pinot Noir,Chile,750,bottle,9.4,none,0
Fantini Farnese Negroamaro Puglia IGP,"Puglia, Italy",750,bottle,9.3,none,0
Colle Uncinano Sangiovese 2016,Italy,750,bottle,9.25,none,0
Finimondo Rosso IGT Sicily,"Sicily, Italy",750,bottle,9.2,none,0
Passion Of Portugal Red,"Alentejo, Portugal",750,bottle,9.15,none,0
Casal Thaulero Merlot Cabernet Terre Di Chieti IGT,"Abruzzo, Italy",750,bottle,9.0,none,0
Sogrape Grao Vasco Dao,"Dão, Portugal",750,bottle,8.95,none,0
Fuzion Shiraz Malbec,Argentina,750,bottle,8.95,none,0
Concha Y Toro Frontera Cabernet Sauvignon,Chile,750,bottle,8.95,none,0
Alianca Bairrada Reserva,"Bairrada, Portugal",750,bottle,8.95,none,0
Gato Negro Cabernet Sauvignon,Chile,750,bottle,8.95,none,0
Quatro Ventos Douro,"Douro, Portugal",750,bottle,8.95,none,0
Santa Carolina Cabernet Sauvignon Merlot,Chile,750,bottle,8.95,none,0
JP Azeitão Red,"Setubal, Portugal",750,bottle,8.95,none,0
Trapiche Astica Merlot Malbec,Argentina,750,bottle,8.95,none,0
Santa Carolina Merlot,Chile,750,bottle,8.95,none,0
Luccarelli Negroamaro Puglia IGT,"Puglia, Italy",750,bottle,8.95,none,0
Citra Montepulciano D'Abruzzo DOC,"Abruzzo, Italy",750,bottle,8.95,none,0
Trapiche Pure Malbec,Argentina,375,bottle,8.95,none,0
Fantini Farnese Sangiovese IGT,"Puglia, Italy",750,bottle,8.95,none,0
Julia Florista Red,Portugal,750,bottle,8.95,none,0
Santa Carolina Cabernet Sauvignon,Chile,750,bottle,8.95,none,0
Frontera After Midnight Dark Red Blend,Chile,750,bottle,8.95,none,0
Adesso Merlot D'Italia,"Veneto, Italy",750,bottle,8.95,none,0
Alianca Terra Boa Vinho Tinto Old Vines,"Beiras, Portugal",750,bottle,8.95,none,0
Fantini Farnese Montepulciano D'Abruzzo DOC,"Abruzzo, Italy",750,bottle,8.95,none,0
Alario Cabernet Sauvignon,"Central Valley, Chile",750,bottle,8.95,none,0
Santa Carolina Shiraz,Chile,750,bottle,8.95,none,0
The Pedaler Cabernet Sauvignon,"Cariñena, Spain",750,bottle,8.95,none,0
Happy Dogs Red Blend,Chile,750,bottle,8.95,none,0
Underwood Pinot Noir,"Oregon, USA",250,can,8.95,none,0
Perrin Réserve Côtes du Rhône 2017,"Rhône, France",375,bottle,8.95,WE,89
Brindisi Rosso DOP,"Puglia, Italy",750,bottle,8.95,none,0
"Tavernello, Sangiovese Cabernet","Emilia-Romagna, Italy",750,bottle,8.95,none,0
MontGras Carmenere Reserva,Chile,750,bottle,8.85,none,0
