title,region,country,score,num_reviews
Castelforte Amarone della Valpolicella,Amarone della Valpolicella,Italy,4.0,18497
Cuvelier Los Andes Colección,Mendoza,Argentina,3.9,5515
Paringa Estate Peninsula Shiraz,Mornington Peninsula,Australia,4.0,621
Chateau Francesa Bordeaux,Bordeaux,France,0.0,0
Domaine Isabelle & Philippe Germain Beaune 'Le Creusotte',Beaune,France,0.0,0
Dezzani La Luna E Le Stelle Barbera d'Asti Superiore,Barbera d'Asti,Italy,3.6,892
Rolet Vieilles Vignes Arbois Poulsard,Arbois,France,3.6,1342
Kir Yianni Dyo Elies (ΔΥΟ ΕΛΙΕΣ),Macedonia,Greece,3.8,1424
De Fermo Concrete Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,Italy,3.6,381
Poggio Verrano Dròmos,Maremma Toscana,Italy,4.0,2614
Château Haut Boutisse Bordeaux,Bordeaux,France,3.3,29
Yilgarnia Western Australia Cabernet Sauvignon,Western Australia,Australia,3.5,51
Miss Vicky Wine Château des Moriers Fleurie,Fleurie,France,3.5,80
Campo alle Comete Cabernet Sauvignon,Toscana,Italy,3.7,346
Domaine de l'Ocre Rouge Le Pinot Noir,Vin de France,France,3.6,132
Domaine Seilly Pinot Noir Rosé d'Alsace,Alsace,France,0.0,0
Cantina del Pino Barbera d'Asti Superiore,Barbera d'Asti,Italy,3.9,30
Cantina del Pino Barbera d'Alba,Barbera d'Alba,Italy,3.8,252
Planeta Rojo Malbec Roble,Mendoza,Argentina,0.0,0
Quinta do Covao Reserva Touriga Nacional,Dão,Portugal,4.1,108
Quinta dos Mattos Grande Reserva Tinto,Douro,Portugal,4.3,81
Vinumbig Montefalco Umbria Rosso,Umbria,Italy,3.5,15
Château des Places Graves Rouge,Graves,France,3.7,970
Seville Estate Shiraz,Yarra Valley,Australia,3.7,107
Tenuta San Jacopo Orma del Diavolo,Toscana,Italy,3.9,272
Le Clos Rouge Alerte Rouge,Terrasses du Larzac,France,3.7,120
Tenuta del Buonamico Il Fortino Syrah,Toscana,Italy,4.0,712
Poderi Elia Padrun Langhe Nebbiolo,Langhe,Italy,3.7,140
Ascheri Do Ut Des Verduno Pelaverga,Verduno,Italy,0.0,0
Seville Estate Shiraz,Yarra Valley,Australia,3.7,107
Pratello Mille 1 Garda Rosso,Garda,Italy,3.8,300
Crêt de Bine La Cuvée de François Beaujolais,Beaujolais,France,3.6,24
Poderi dal Nespoli Borgo dei Guidi Forli Rosso,Forlì,Italy,4.1,1144
Wieninger Wiener Trilogie,Wien,Austria,3.8,1733
Buck Shack Red Blend,Lake County,United States,3.9,2127
The Drift Moveable Feast Estate Blend,Western Cape,South Africa,4.2,466
Vinarija Benkovac - Korlat Vina Syrah,Dalmatian Coast,Croatia,4.1,2664
Château Larose Perganson Haut-Médoc,Haut-Médoc,France,3.9,3627
Le Preare Amarone della Valpolicella Classico,Amarone della Valpolicella,Italy,3.9,2522
Le Preare Amarone della Valpolicella Classico,Amarone della Valpolicella,Italy,3.9,2522
Santa Cruz Chamán Gran Reserva Merlot,Colchagua Valley,Chile,3.7,228
Santa Cruz Chamán Gran Reserva Malbec,Colchagua Valley,Chile,3.8,516
Santa Cruz Chamán Gran Reserva Cabernet Sauvignon,Colchagua Valley,Chile,3.7,1265
Santa Cruz Chamán Gran Reserva Syrah,Colchagua Valley,Chile,3.8,423
Daniel Bessière Les Francais Sélection Prestige Rouge de France,Vin de France,France,3.1,15
Ortas - Cave de Rasteau Le R du Rhône Rasteau,Rasteau,France,3.6,483
Sharp Mountain Cabernet Franc Georgia,,,0.0,0
Antinori Pian delle Vigne Rosso di Montalcino,Rosso di Montalcino,Italy,3.9,7017
Intrinsic Cabernet Sauvignon,Columbia Valley,United States,3.8,11496
Librandi Gravello Rosso,Val di Neto,Italy,3.9,3317
Iorio Aglianico del Sannio,Sannio,Italy,3.8,184
Quinta da Barca Busto Premium Touriga Nacional,Douro,Portugal,4.3,20
La Castellina Squarcialupi Chianti Classico Riserva,Chianti Classico,Italy,3.8,1275
Tement A'Kira Blaufränkisch,Steiermark,Austria,3.3,23
Château Citran Haut-Médoc,Haut-Médoc,France,3.8,13257
Erzetič Črna Rebula,Primorje,Slovenia,3.9,185
Intrinsic Red Blend,Columbia Valley,United States,3.8,3108
Batasiolo Barolo Brunate,Piemonte,Italy,4.1,18
Decoy Pinot Noir,California,United States,3.8,14372
missed,missed,missed,0.0,0
Maison Noir O.P.P. Pinot Noir,Willamette Valley,United States,3.8,2951
Mission Hill Family Estate Reserve Merlot,Okanagan Valley,Canada,3.8,1483
Château le Puy Emilien,Côtes de Bordeaux,France,4.0,7755
Quinta da Confeiteira Incendi,Alentejo,Portugal,3.9,310
Wolf Blass Yellow Label Cabernet Sauvignon,South Australia,Australia,3.4,6699
Travaglini Gattinara,Gattinara,Italy,4.0,19512
Bodegas Faustino I Gran Reserva,Rioja,Spain,4.0,60678
Leeuwin Estate Prelude Vineyards Cabernet Sauvignon,Margaret River,Australia,3.9,962
Black Sage Vineyard Cabernet Sauvignon,Okanagan Valley,Canada,4.0,989
Enrico Serafino Barbaresco,Barbaresco,Italy,3.7,1289
The Exquisite Collection South Australia Shiraz,South Australia,Australia,3.7,189
missed,missed,missed,0.0,0
Terre Rouge Les Côtes de L'Ouest Syrah,California,United States,4.0,1328
Sportoletti Villa Fidelia Rosso,Umbria,Italy,3.9,2253
Buck Shack Cabernet Sauvignon,Lake County,United States,3.9,2254
Ramsay Cabernet Sauvignon,North Coast,United States,3.9,2618
Bodegas Monje Listán Negro,Tacoronte-Acentejo,Spain,3.6,226
Grand Vin de France Côtes-Du-Rhône Rouge,Bourgogne,France,3.3,102
Finca los Frutales Merlot - Syrah,Sierras de Málaga,Spain,3.9,77
Casa di Baal Aglianico di Baal,Colli di Salerno,Italy,3.8,215
The Exquisite Collection South Australia Shiraz,South Australia,Australia,3.7,189
Botham The All Rounder Chardonnay,South Eastern Australia,Australia,3.4,165
Franco Roero Carbuné Barbera d'Asti,Barbera d'Asti,Italy,3.8,570
Valenti Norma Etna Rosso,Etna,Italy,3.6,725
Château des Charmes Paul Bosc Estate Vineyard Pinot Noir,St. David's Bench,Canada,3.5,92
Fontanabianca Barbaresco,Barbaresco,Italy,3.8,716
Sunrock Vineyards Shiraz,Okanagan Valley,Canada,4.2,90
Cantina del Pino Langhe Nebbiolo,Langhe,Italy,3.8,777
Bel Avenir Moulin-à-Vent Elodie,Moulin-à-Vent,France,3.9,54
Plantagenet Normand Pinot Noir,Mount Barker,Australia,3.9,59
Chez Pierre Vin de France Rouge,Vin de France,France,2.9,101
Domaine Modat Le Petit Modat Amour Rouge,Côtes Catalanes,France,3.8,530
Domaine de la Paleine The Cab!,Saumur,France,3.7,29
Agriturismo Poggio al Vento Orcia 01 Sangiovese,Orcia,Italy,3.8,238
Te Mania Nelson Syrah,Nelson,New Zealand,3.8,41
Pittnauer Pinot Noir,Neusiedlersee,Austria,3.8,722
Casal Cordeiro Reserva Tinto,Trás-os-Montes,Portugal,3.8,14
Or Haganuz Amuka Cabernet Sauvignon (בעמוקה קברנה סוביניון),Galilee,Israel,3.8,97
Ferdinando Principiano Laura Barbera d'Alba,Barbera d'Alba,Italy,3.6,1342
Bodega Alandes Paradoux Blend,Maipu,Argentina,4.1,1487
Tobia Óscar Tobía Reserva Rioja,Rioja,Spain,4.1,3140
Sexy Cuvée Explosion d'Amour Grande Reserva,Alentejo,Portugal,4.0,157
Jacques Tissot Poulsard Arbois,Arbois,France,3.4,212
Raccolto Nero d'Avola - Cabernet Sauvignon Organic,Sicilia,Italy,3.6,5911
Quinta de La Rosa Douro Red,Douro,Portugal,3.8,7506
missed,missed,missed,0.0,0
Capçanes Peraj Petita Montsant,Montsant,Spain,3.8,389
Domaine de Tara Hautes Pierres Rouge,Ventoux,France,3.8,254
Dowie Doole Merlot,McLaren Vale,Australia,3.7,111
Fishbone Black Label Cabernet Sauvignon - Merlot,Margaret River,Australia,3.5,33
Fishbone Black Label Shiraz,Margaret River,Australia,3.6,27
Dacasto Duilio La Maestra Barbera d'Asti,Barbera d'Asti,Italy,3.9,102
La Stoppa Trebbiolo Rosso,Emilia,Italy,3.9,5021
Ventolaio Rosso di Montalcino,Rosso di Montalcino,Italy,3.9,282
Punica Montessu,Isola dei Nuraghi,Italy,3.9,12456
Omen Cabernet Sauvignon,Sierra Foothills,United States,3.9,771
Domaine Anita Reine de Nuit Moulin-à-Vent,Moulin-à-Vent,France,3.7,126
Airfield Estates Runway Cabernet Sauvignon,Yakima Valley,United States,3.9,119
Château Larose-Trintaudon Haut-Médoc,Haut-Médoc,France,3.8,15396
Quinta da Rede Grande Reserva Tinto,Douro,Portugal,4.0,500
Tenuta San Jacopo Poggio ai Grilli Chianti Riserva,Chianti,Italy,3.7,81
Yannick Amirault Saint Nicolas de Bourgueil La Source,Saint-Nicolas-de-Bourgueil,France,3.6,510
R. López de Heredia Viña Tondonia Viña Cubillo,Rioja Alta,Spain,3.9,10168
Mega Spileo Grand Cave Red,Achaia,Greece,3.9,1446
Castello della Paneretta Torre a Destra Riserva Chianti Classico,Chianti Classico,Italy,4.1,548
Velenosi Roggio del Filare Rosso Piceno Superiore,Rosso Piceno,Italy,4.2,3702
Foxhorn Vineyards California Cabernet Sauvignon,California,United States,0.0,0
Stefania Barbot Ion,Irpinia Campi Taurasini,Italy,4.0,365
Vignamaggio Gherardino Chianti Classico Riserva,Chianti Classico,Italy,3.8,980
Portas da Herdade Grande Reserva,Alentejo,Portugal,0.0,0
Richard Rottiers Beaujolais-Villages Nouveau,Beaujolais Nouveau,France,3.7,89
Ciù Ciù Sangiovese Saggio,Marche,Italy,3.9,608
Inniskillin Discovery Series Zinfandel,Okanagan Valley,Canada,3.9,214
Inniskillin Discovery Series Tempranillo,Okanagan Valley,Canada,4.2,136
Miss Vicky Wine Château des Moriers Fleurie,Fleurie,France,3.5,80
Sottano Reserva de Familia 3S Malbec,Mendoza,Argentina,4.1,4967
Sottano Reserva de Familia 3S Cabernet Sauvignon,Mendoza,Argentina,4.1,1821
Richmond Plains Syrah,Nelson,New Zealand,3.3,15
Domaine La Sarabande Les Rabasses Faugères,Faugères,France,3.8,203
Vino Lauria Quarantasarme,Terre Siciliane,Italy,3.3,27
Kalleske Clarry's GSM,South Australia,Australia,3.8,2447
Locations I (Italy),Vino d'Italia,Italy,3.7,3143
The Exquisite Collection South Australia Shiraz,South Australia,Australia,3.7,189
Hewitson Baby Bush Mourvèdre,Barossa Valley,Australia,3.7,1197
Antica Hirpinia Taurasi,Taurasi,Italy,4.0,88
Quinta Nova de Nossa Senhora do Carmo Grainha Reserva,Douro,Portugal,4.0,7242
Domaine Palon Vacqueyras,Vacqueyras,France,3.8,587
Antica Enotria Aglianico,Puglia,Italy,3.7,192
Domaine de l'Oustal Blanc Giocoso,Minervois,France,3.8,538
Masiero Gianfranco Urban,Veneto,Italy,4.0,127
Saserna Frizzante Gutturnio,Emilia-Romagna,Italy,3.1,62
Sesti Grangiovese,Toscana,Italy,3.9,590
Château Patache d'Aux Bordeaux Rosé,Bordeaux,France,0.0,0
Herzog Lineage Camouflage Red,Clarksburg,United States,3.3,54
Senorio Castilla y Léon Bierzo Mencia Viñedos Viejos,Castilla y León,Spain,0.0,0
Badet Clement Sauvignon Blanc Organic Douce Nature,Vin de France,France,3.4,26
Domaine Clo Clo Rouge de Saumur,Saumur,France,3.7,29
Schwarzer Rappe Cabernet Dorsa Trocken,Württemberg,Germany,3.7,51
Herzog Lineage Pinot Noir,Clarksburg,United States,3.2,89
Weinstock Cellar Select Cabernet Sauvignon,Paso Robles,United States,3.2,11
La Castellina Chianti Classico Riserva,Chianti Classico,Italy,0.0,0
F'Oz Douro Red,Douro,Portugal,3.1,214
Brash Higgins MCC Lennon Vineyard,McLaren Vale,Australia,3.7,26
Cortes de Cima Syrah,Alentejano,Portugal,4.0,6410
Briar Creek Dragonfly Cuvée Merlot,California,United States,2.9,112
Antico Italiano Chianti Classico,Chianti Classico,Italy,3.7,538
Frey-Sohler Réserve Pinot Noir,Alsace,France,3.5,94
Rolet Arbois Tradition Rouge,Arbois,France,3.6,573
Charles Helfenbein St Julien en Saint Alban,Côtes-du-Rhône,France,4.0,10
Renner Rennersistas Superglitzer,Burgenland,Austria,3.7,246
Vultur Globo Vultur Carménère,Colchagua Valley,Chile,3.9,121
Abadessa Alentejo Reserva Red,Alentejo,Portugal,3.2,17
Forti del Vento Ottotori,Dolcetto di Ovada,Italy,3.7,122
Black Fox Cabernet Sauvignon,California,United States,3.6,2171
Mauro Molino Langhe Nebbiolo,Langhe,Italy,3.8,1694
Serge Dagueneau & Filles Les Montées de St Lay Côtes de la Charite Pinot Noir,Côtes de la Charite,France,3.7,161
Cantina Valpolicella Negrar Notturno Amarone Classico,Amarone della Valpolicella Classico,Italy,3.8,176
Terre del Barolo Piemonte Barbera,Langhe,Italy,3.1,914
Elouan Pinot Noir,Oregon,United States,4.0,20145
West Mount Pinot Noir,Willamette Valley,United States,3.7,935
Claudio Alario Sori' Pradurent Superiore Dolcetto di Diano d'Alba,Dolcetto di Diano d'Alba,Italy,3.8,394
Carpineto Chianti Classico Riserva,Chianti Classico,Italy,3.8,10843
Château de Beaucastel Coudoulet de Beaucastel Côtes-du-Rhône,Côtes-du-Rhône,France,4.0,12634
Emiliana Coyam,Colchagua Valley,Chile,4.2,29414
Castello di Neive Barbaresco,Barbaresco,Italy,4.0,3061
Vinosia Santandrea Taurasi,Taurasi,Italy,4.0,1539
Banfi Brunello di Montalcino,Brunello di Montalcino,Italy,4.2,56953
Moody Press Napa Valley Cabernet Sauvignon,California,United States,3.5,12
Marqués de Murrieta Reserva Rioja (Finca Ygay),Rioja,Spain,4.1,56752
Kings Ridge Pinot Noir,Willamette Valley,United States,3.6,4413
Montecillo Rioja Gran Reserva,Rioja,Spain,3.9,21919
Kendall-Jackson Vintner's Reserve Cabernet Sauvignon,Sonoma County,United States,3.7,16346
The Foreign Affair Dream,Niagara Peninsula,Canada,4.0,370
La Crema Monterey Pinot Noir,Monterey,United States,3.8,13308
Michael David Winery Freakshow Cabernet Sauvignon,Lodi,United States,3.9,37346
Acrobat Pinot Noir,Oregon,United States,3.7,7257
Westcott Vineyards Estate Pinot Noir,Vinemount Ridge,Canada,4.0,315
SIGNÆ Sagrantino di Montefalco,Montefalco Sagrantino,Italy,4.0,983
Broken Stone Pinot Noir,Ontario,Canada,3.3,37
Francis Ford Coppola Winery Diamond Collection Cabernet Sauvignon,California,United States,3.9,41103
Pelee Island Winery Rouge,Ontario,Canada,3.3,67
Tzafona Cellars Cabernet Sauvignon,Niagara Peninsula,Canada,3.1,10
Leaning Post Pinot Noir,Niagara Peninsula,Canada,3.7,173
Antinori Villa Antinori Chianti Classico Riserva,Chianti Classico,Italy,4.0,24094
Zuccardi Poligonos Malbec,Paraje Altamira,Argentina,3.9,233
Penfolds Max's Shiraz - Cabernet,South Australia,Australia,3.9,5482
Beringer The Waymaker,Paso Robles,United States,3.8,3579
Michael David Winery Freakshow Red,Lodi,United States,3.9,7300
Mission Hill Family Estate Reserve Meritage,Okanagan Valley,Canada,4.0,869
Borne of Fire Cabernet Sauvignon,Columbia Valley,United States,3.9,6817
Joel Gott Pinot Noir,California,United States,3.6,166
Baron de Ley Rioja Gran Reserva,Rioja,Spain,4.0,21093
Millaman Limited Reserve Barrel Aged Cabernet Sauvignon - Malbec,Curico Valley,Chile,3.5,337
San Felice Il Grigio Chianti Classico Riserva,Chianti Classico,Italy,3.9,17013
Ruffino Modus Toscana,Toscana,Italy,3.9,14533
The Exquisite Collection South Australia Shiraz,South Australia,Australia,3.7,189
Seghesio Sonoma Zinfandel,Sonoma County,United States,4.0,38545
Rodney Strong Estate Pinot Noir,Russian River Valley,United States,3.8,11763
Wente Vineyards Wetmore Vineyard Cabernet Sauvignon,Livermore Valley,United States,4.0,7891
Ornellaia Le Volte,Toscana,Italy,3.9,50862
Osoyoos Larose Pétales d'Osoyoos,British Columbia,Canada,3.9,1843
Araucano Clos de Lolol Red,Colchagua Valley,Chile,3.9,3301
Mountadam Vineyards Patriarch Shiraz,High Eden,Australia,4.1,194
Leyda Lot 8 Syrah,Leyda Valley,Chile,4.1,292
Muriel Rioja Gran Reserva,Rioja,Spain,3.8,2158
Mission Hill Family Estate Reserve Cabernet Sauvignon,Okanagan Valley,Canada,3.9,1921
Vivanco Selección de Familia Reserva,Rioja,Spain,3.9,9378
Geyser Peak Walking Tree Cabernet Sauvignon,Alexander Valley,United States,3.8,1048
Famille Perrin Gigondas La Gille,Gigondas,France,3.9,4993
Convento San Francisco Aldeasona,Tierra de León,Spain,4.2,146
Kara Tara Pinot Noir,Cape South Coast,South Africa,3.6,135
Bodegas Olarra Cerro Añon Rioja Gran Reserva,Rioja,Spain,4.1,1623
Buil & Giné Giné Giné,Priorat,Spain,3.8,3502
Jean-Max Roger Sancerre Rouge (Cuvée La Grange Dîmière),Sancerre,France,3.7,325
Lundy Manor Cabernet Franc,Twenty Mile Bench,Canada,4.5,13
Herzog Lineage Cabernet Sauvignon,Paso Robles,United States,3.7,120
Drytown Cellars Estate Cabernet Franc,Sierra Foothills,United States,4.0,23
Domaine de la Cendrillon Inédite,Languedoc-Roussillon,France,3.9,774
Yilgarnia Western Australia Cabernet Sauvignon,Western Australia,Australia,3.5,51
Clos LaChance Estate Vineyards Cabernet Sauvignon,Santa Clara Valley,United States,3.8,608
Le Ginestre Barbera d'Alba,Barbera d'Alba,Italy,3.6,105
Feudi del Pisciotto Nero d'Avola,Terre Siciliane,Italy,3.9,2433
Bachelder Les Villages Pinot Noir,Niagara Peninsula,Canada,3.8,53
missed,missed,missed,0.0,0
Michael David Winery Freakshow Zinfandel,Lodi,United States,3.8,3185
missed,missed,missed,0.0,0
Giant Steps Pinot Noir,Yarra Valley,Australia,3.9,1601
missed,missed,missed,0.0,0
Carmen Loma Seca Cinsault,Itata Valley,Chile,3.7,143
Carmen Matorral Chileno Mezcla Tinta,Maule Valley,Chile,4.1,54
Herzog Lineage Choreograph,Clarksburg,United States,3.2,46
Zuccardi Poligonos Malbec,Paraje Altamira,Argentina,3.9,233
Château Puech-Haut Prestige Saint-Drézéry Rouge,Saint-Drézéry,France,3.9,7479
Allegrini La Grola,Verona,Italy,3.9,10873
Canneto Vino Nobile di Montepulciano,Vino Nobile di Montepulciano,Italy,3.9,2161
missed,missed,missed,0.0,0
Ravenswood California Old Vine Zinfandel,California,United States,3.5,1825
Mazzei Belguardo Tirrenico,Maremma Toscana,Italy,3.8,2172
Tenuta di Trecciano I Campacci Toscana,Toscana,Italy,3.8,538
Te Awa Merlot - Cabernet Franc,Hawke's Bay,New Zealand,4.2,24
Sud de Frank Red,South Australia,Australia,3.8,51
Donnafugata Floramundi,Cerasuolo di Vittoria,Italy,3.7,1656
Cecchi Chianti Classico Riserva di Famiglia,Chianti Classico,Italy,3.7,4057
Glenhurst South Africa Reserve Syrah,South Australia,Australia,4.3,20
Mosquita Muerta Sapo de Otro Pozo Blend de Tintas,Mendoza,Argentina,4.2,17139
M. Chapoutier Crozes-Hermitage La Petite Ruche,Crozes-Hermitage,France,3.6,5976
Jacob's Creek Cabernet Sauvignon,South Eastern Australia,Australia,3.1,3181
Companhia das Lezírias Tyto Alba Touriga Nacional,Tejo,Portugal,4.0,381
Nautilus Southern Valleys Pinot Noir,Marlborough,New Zealand,3.9,626
Light & Finniss Barossa Valley South Australia Cabernet Sauvignon,Barossa Valley,Australia,3.8,19
Sella & Mosca Riserva Cannonau di Sardegna,Cannonau di Sardegna,Italy,3.7,18377
Alta Alella Parvus Syrah,Alella,Spain,3.7,1153
Valdipiatta Vino Nobile di Montepulciano,Vino Nobile di Montepulciano,Italy,3.8,1823
Estampa Syrah - Cabernet Sauvignon,Colchagua Valley,Chile,3.3,510
Winemakers of Croatia Teran,Istra,Croatia,3.2,258
Sartori Valpolicella Ripasso Superiore,Valpolicella Ripasso,Italy,3.7,1106
Companhia das Quintas Uniqo Reserva,Douro,Portugal,3.9,1132
Kozlović Teran,Istra,Croatia,3.7,1257
Sileni Estates Springstone Grand Reserve Pinot Noir,Hawke's Bay,New Zealand,0.0,0
Cesari Jèma Corvina,Verona,Italy,4.2,3799
Ransom Machine Breaker We The People Pinot Noir,Willamette Valley,United States,3.8,94
Domaine du Chêne Saint-Joseph Rouge,Saint-Joseph,France,3.9,803
Birds Of Father Humming Bird Series Margaret River Western Australia Shiraz,Western Australia,Australia,4.1,36
Wild and Free Cabernet Sauvignon,Napa Valley,United States,3.8,22
LUKE Cabernet Sauvignon,Wahluke Slope,United States,3.8,1331
Marietta Román (Estate Grown) Zinfandel,Sonoma County,United States,3.9,1125
Millton Crazy by Nature Cosmo Red,Gisborne,New Zealand,3.7,298
Seghesio Defiant,Sonoma County,United States,4.1,787
Iris Vineyards Pinot Noir,Willamette Valley,United States,3.8,1012
Odfjell Ancla Winemaker's Reserve Malbec - Cabernet - Syrah - Carmenère,Central Valley,Chile,4.0,317
Zorzal Eggo Franco,Tupungato,Argentina,3.9,874
Tinpot Hut Syrah,Hawke's Bay,New Zealand,3.8,192
Marqués de Riscal Rioja Reserva,Rioja,Spain,4.0,150466
Dowie Doole G & T Grenache - Tempranillo,McLaren Vale,Australia,3.8,110
Villa Maria Cellar Selection Syrah,Hawke's Bay,New Zealand,3.6,399
Ramon Cardova Rioja,Rioja,Spain,3.7,507
Camelot Cellars New Zealand Pinot Noir,Ohio,United States,0.0,0
Dowie Doole Just Cabernet - Shiraz,South Australia,Australia,0.0,0
Cortes de Cima Syrah,Alentejano,Portugal,4.0,6410
Benvenuti Caldierosso,Istra,Croatia,4.0,192
Damjanić Borgonja,Istra,Croatia,3.6,187
Tesco South African Pinotage,Swartland,South Africa,3.3,873
Saxenburg Private Collection Merlot,Stellenbosch,South Africa,4.0,567
Western Cape Just Red Magnum Merlot Cabernet Sauvignon,Western Cape,South Africa,0.0,0
Elvi Herenza,Rioja,Spain,3.6,164
Château Tour de Pez L'Eclat de Tour de Pez Saint-Estèphe,Saint-Estèphe,France,3.7,98
Harvey River Bridge Estate Cabernet Sauvignon,Western Australia,Australia,3.5,44
Heifer Station Bull Paddock Single Vineyard Chardonnay,Orange,Australia,3.5,24
Pittnauer Redpitt,Neusiedlersee,Austria,3.5,261
Artaiz Ribera Del Duero Crianza,Rioja,Spain,0.0,0
Celli Bron & Rusèval Sangiovese - Cabernet,Forlì,Italy,3.7,407
Spier Creative Block 5,Stellenbosch,South Africa,4.0,5153
Folk Machine Parts & Labor,California,United States,3.6,892
David Large Gamayhameha Beaujolais,Beaujolais,France,3.8,101
Château de Bel Avenir Bourgogne Blanc,Bourgogne,France,3.8,97
Post House Penny Black,Stellenbosch,South Africa,4.1,1100
missed,missed,missed,0.0,0
Lemos Dona Santana,Dão,Portugal,4.0,1472
Más Que Vinos Garnacha de la Madre,Castilla,Spain,3.6,121
